,Unnamed: 0,Country/Region,dates,confirmed_cases,iso_code
137505,140625,Trinidad and Tobago,2020-09-03,1965,TTO
137506,140626,Trinidad and Tobago,2020-09-04,1984,TTO
137507,140627,Trinidad and Tobago,2020-09-05,2014,TTO
137508,140628,Trinidad and Tobago,2020-09-06,2039,TTO
137509,140629,Trinidad and Tobago,2020-09-07,2076,TTO
137510,140630,Trinidad and Tobago,2020-09-08,2099,TTO
137511,140631,Trinidad and Tobago,2020-09-09,2162,TTO
137512,140632,Trinidad and Tobago,2020-09-10,2204,TTO
137513,140633,Trinidad and Tobago,2020-09-11,2247,TTO
137514,140634,Trinidad and Tobago,2020-09-12,2274,TTO
137515,140635,Trinidad and Tobago,2020-09-13,2352,TTO
137516,140636,Trinidad and Tobago,2020-09-14,2405,TTO
137517,140637,Trinidad and Tobago,2020-09-15,2454,TTO
137518,140638,Trinidad and Tobago,2020-09-16,2560,TTO
137519,140639,Trinidad and Tobago,2020-09-17,2595,TTO
137520,140640,Trinidad and Tobago,2020-09-18,2634,TTO
137521,140641,Trinidad and Tobago,2020-09-19,2699,TTO
137522,140642,Trinidad and Tobago,2020-09-20,2731,TTO
137523,140643,Trinidad and Tobago,2020-09-21,2776,TTO
137524,140644,Trinidad and Tobago,2020-09-22,2814,TTO
137525,140645,Trinidad and Tobago,2020-09-23,2856,TTO
137526,140646,Trinidad and Tobago,2020-09-24,2898,TTO
137527,140647,Trinidad and Tobago,2020-09-25,2929,TTO
137528,140648,Trinidad and Tobago,2020-09-26,2958,TTO
137529,140649,Trinidad and Tobago,2020-09-27,2979,TTO
137530,140650,Trinidad and Tobago,2020-09-28,3006,TTO
137531,140651,Trinidad and Tobago,2020-09-29,3035,TTO
137532,140652,Trinidad and Tobago,2020-09-30,3058,TTO
137533,140653,Trinidad and Tobago,2020-10-01,3095,TTO
137534,140654,Trinidad and Tobago,2020-10-02,3139,TTO
137535,140655,Trinidad and Tobago,2020-10-03,3204,TTO
137536,140656,Trinidad and Tobago,2020-10-04,3270,TTO
137537,140657,Trinidad and Tobago,2020-10-05,3327,TTO
137538,140658,Trinidad and Tobago,2020-10-06,3374,TTO
137539,140659,Trinidad and Tobago,2020-10-07,3442,TTO
137540,140660,Trinidad and Tobago,2020-10-08,3506,TTO
137541,140661,Trinidad and Tobago,2020-10-09,3581,TTO
137542,140662,Trinidad and Tobago,2020-10-10,3681,TTO
137543,140663,Trinidad and Tobago,2020-10-11,3776,TTO
137544,140664,Trinidad and Tobago,2020-10-12,3844,TTO
137545,140665,Trinidad and Tobago,2020-10-13,3937,TTO
137546,140666,Trinidad and Tobago,2020-10-14,4048,TTO
137547,140667,Trinidad and Tobago,2020-10-15,4160,TTO
137548,140668,Trinidad and Tobago,2020-10-16,4282,TTO
137549,140669,Trinidad and Tobago,2020-10-17,4486,TTO
137550,140670,Trinidad and Tobago,2020-10-18,4628,TTO
137551,140671,Trinidad and Tobago,2020-10-19,4737,TTO
137552,140672,Trinidad and Tobago,2020-10-20,4871,TTO
137553,140673,Trinidad and Tobago,2020-10-21,5026,TTO
137554,140674,Trinidad and Tobago,2020-10-22,5137,TTO
137555,140675,Trinidad and Tobago,2020-10-23,5258,TTO
137556,140676,Trinidad and Tobago,2020-10-24,5373,TTO
137557,140677,Trinidad and Tobago,2020-10-25,5498,TTO
137558,140678,Trinidad and Tobago,2020-10-26,5578,TTO
137559,140679,Trinidad and Tobago,2020-10-27,5685,TTO
137560,140680,Trinidad and Tobago,2020-10-28,5760,TTO
137561,140681,Trinidad and Tobago,2020-10-29,5866,TTO
137562,140682,Trinidad and Tobago,2020-10-30,5942,TTO
137563,140683,Trinidad and Tobago,2020-10-31,6042,TTO
137564,140684,Trinidad and Tobago,2020-11-01,6182,TTO
137565,140685,Trinidad and Tobago,2020-11-02,6400,TTO
137566,140686,Trinidad and Tobago,2020-11-03,6506,TTO
137567,140687,Trinidad and Tobago,2020-11-04,6590,TTO
137568,140688,Trinidad and Tobago,2020-11-05,6764,TTO
137569,140689,Trinidad and Tobago,2020-11-06,6893,TTO
137570,140690,Trinidad and Tobago,2020-11-07,7039,TTO
137571,140691,Trinidad and Tobago,2020-11-08,7141,TTO
137572,140692,Trinidad and Tobago,2020-11-09,7243,TTO
137573,140693,Trinidad and Tobago,2020-11-10,7396,TTO
137574,140694,Trinidad and Tobago,2020-11-11,7537,TTO
137575,140695,Trinidad and Tobago,2020-11-12,7646,TTO
137576,140696,Trinidad and Tobago,2020-11-13,7796,TTO
137577,140697,Trinidad and Tobago,2020-11-14,7917,TTO
137578,140698,Trinidad and Tobago,2020-11-15,8034,TTO
137579,140699,Trinidad and Tobago,2020-11-16,8137,TTO
137580,140700,Trinidad and Tobago,2020-11-17,8247,TTO
137581,140701,Trinidad and Tobago,2020-11-18,8420,TTO
137582,140702,Trinidad and Tobago,2020-11-19,8560,TTO
137583,140703,Trinidad and Tobago,2020-11-20,8681,TTO
137584,140704,Trinidad and Tobago,2020-11-21,8822,TTO
137585,140705,Trinidad and Tobago,2020-11-22,8924,TTO
137586,140706,Trinidad and Tobago,2020-11-23,9004,TTO
137587,140707,Trinidad and Tobago,2020-11-24,9137,TTO
137588,140708,Trinidad and Tobago,2020-11-25,9253,TTO
137589,140709,Trinidad and Tobago,2020-11-26,9405,TTO
137590,140710,Trinidad and Tobago,2020-11-27,9501,TTO
137591,140711,Trinidad and Tobago,2020-11-28,9609,TTO
137592,140712,Trinidad and Tobago,2020-11-29,9752,TTO
137593,140713,Trinidad and Tobago,2020-11-30,9873,TTO
137594,140714,Trinidad and Tobago,2020-12-01,9975,TTO
138060,141180,Tunisia,2020-01-22,0,TUN
138061,141181,Tunisia,2020-01-23,0,TUN
138062,141182,Tunisia,2020-01-24,0,TUN
138063,141183,Tunisia,2020-01-25,0,TUN
138064,141184,Tunisia,2020-01-26,0,TUN
138065,141185,Tunisia,2020-01-27,0,TUN
138066,141186,Tunisia,2020-01-28,0,TUN
138067,141187,Tunisia,2020-01-29,0,TUN
138068,141188,Tunisia,2020-01-30,0,TUN
138069,141189,Tunisia,2020-01-31,0,TUN
138070,141190,Tunisia,2020-02-01,0,TUN
138071,141191,Tunisia,2020-02-02,0,TUN
138072,141192,Tunisia,2020-02-03,0,TUN
138073,141193,Tunisia,2020-02-04,0,TUN
138074,141194,Tunisia,2020-02-05,0,TUN
138075,141195,Tunisia,2020-02-06,0,TUN
138076,141196,Tunisia,2020-02-07,0,TUN
138077,141197,Tunisia,2020-02-08,0,TUN
138078,141198,Tunisia,2020-02-09,0,TUN
138079,141199,Tunisia,2020-02-10,0,TUN
138080,141200,Tunisia,2020-02-11,0,TUN
138081,141201,Tunisia,2020-02-12,0,TUN
138082,141202,Tunisia,2020-02-13,0,TUN
138083,141203,Tunisia,2020-02-14,0,TUN
138084,141204,Tunisia,2020-02-15,0,TUN
138085,141205,Tunisia,2020-02-16,0,TUN
138086,141206,Tunisia,2020-02-17,0,TUN
138087,141207,Tunisia,2020-02-18,0,TUN
138088,141208,Tunisia,2020-02-19,0,TUN
138089,141209,Tunisia,2020-02-20,0,TUN
138090,141210,Tunisia,2020-02-21,0,TUN
138091,141211,Tunisia,2020-02-22,0,TUN
138092,141212,Tunisia,2020-02-23,0,TUN
138093,141213,Tunisia,2020-02-24,0,TUN
138094,141214,Tunisia,2020-02-25,0,TUN
138095,141215,Tunisia,2020-02-26,0,TUN
138096,141216,Tunisia,2020-02-27,0,TUN
138097,141217,Tunisia,2020-02-28,0,TUN
138098,141218,Tunisia,2020-02-29,0,TUN
138099,141219,Tunisia,2020-03-01,0,TUN
138100,141220,Tunisia,2020-03-02,0,TUN
138101,141221,Tunisia,2020-03-03,0,TUN
138102,141222,Tunisia,2020-03-04,0,TUN
138103,141223,Tunisia,2020-03-05,0,TUN
138104,141224,Tunisia,2020-03-06,0,TUN
138105,141225,Tunisia,2020-03-07,0,TUN
138106,141226,Tunisia,2020-03-08,0,TUN
138107,141227,Tunisia,2020-03-09,0,TUN
138108,141228,Tunisia,2020-03-10,0,TUN
138109,141229,Tunisia,2020-03-11,0,TUN
138110,141230,Tunisia,2020-03-12,0,TUN
138111,141231,Tunisia,2020-03-13,0,TUN
138112,141232,Tunisia,2020-03-14,0,TUN
138113,141233,Tunisia,2020-03-15,0,TUN
138114,141234,Tunisia,2020-03-16,0,TUN
138115,141235,Tunisia,2020-03-17,0,TUN
138116,141236,Tunisia,2020-03-18,0,TUN
138117,141237,Tunisia,2020-03-19,0,TUN
138118,141238,Tunisia,2020-03-20,0,TUN
138119,141239,Tunisia,2020-03-21,0,TUN
138120,141240,Tunisia,2020-03-22,0,TUN
138121,141241,Tunisia,2020-03-23,0,TUN
138122,141242,Tunisia,2020-03-24,0,TUN
138123,141243,Tunisia,2020-03-25,0,TUN
138124,141244,Tunisia,2020-03-26,0,TUN
138125,141245,Tunisia,2020-03-27,0,TUN
138126,141246,Tunisia,2020-03-28,0,TUN
138127,141247,Tunisia,2020-03-29,0,TUN
138128,141248,Tunisia,2020-03-30,0,TUN
138129,141249,Tunisia,2020-03-31,0,TUN
138130,141250,Tunisia,2020-04-01,0,TUN
138131,141251,Tunisia,2020-04-02,0,TUN
138132,141252,Tunisia,2020-04-03,0,TUN
138133,141253,Tunisia,2020-04-04,0,TUN
138134,141254,Tunisia,2020-04-05,0,TUN
138135,141255,Tunisia,2020-04-06,0,TUN
138136,141256,Tunisia,2020-04-07,0,TUN
138137,141257,Tunisia,2020-04-08,0,TUN
138138,141258,Tunisia,2020-04-09,0,TUN
138139,141259,Tunisia,2020-04-10,0,TUN
138140,141260,Tunisia,2020-04-11,0,TUN
138141,141261,Tunisia,2020-04-12,0,TUN
138142,141262,Tunisia,2020-04-13,0,TUN
138143,141263,Tunisia,2020-04-14,0,TUN
138144,141264,Tunisia,2020-04-15,0,TUN
138145,141265,Tunisia,2020-04-16,0,TUN
138146,141266,Tunisia,2020-04-17,0,TUN
138147,141267,Tunisia,2020-04-18,0,TUN
138148,141268,Tunisia,2020-04-19,0,TUN
138149,141269,Tunisia,2020-04-20,0,TUN
138150,141270,Tunisia,2020-04-21,0,TUN
138151,141271,Tunisia,2020-04-22,0,TUN
138152,141272,Tunisia,2020-04-23,0,TUN
138153,141273,Tunisia,2020-04-24,0,TUN
138154,141274,Tunisia,2020-04-25,0,TUN
138155,141275,Tunisia,2020-04-26,0,TUN
138156,141276,Tunisia,2020-04-27,0,TUN
138157,141277,Tunisia,2020-04-28,0,TUN
138158,141278,Tunisia,2020-04-29,0,TUN
138159,141279,Tunisia,2020-04-30,0,TUN
138160,141280,Tunisia,2020-05-01,0,TUN
138161,141281,Tunisia,2020-05-02,0,TUN
138162,141282,Tunisia,2020-05-03,0,TUN
138163,141283,Tunisia,2020-05-04,0,TUN
138164,141284,Tunisia,2020-05-05,0,TUN
138165,141285,Tunisia,2020-05-06,0,TUN
138166,141286,Tunisia,2020-05-07,0,TUN
138167,141287,Tunisia,2020-05-08,0,TUN
138168,141288,Tunisia,2020-05-09,0,TUN
138169,141289,Tunisia,2020-05-10,0,TUN
138170,141290,Tunisia,2020-05-11,0,TUN
138171,141291,Tunisia,2020-05-12,0,TUN
138172,141292,Tunisia,2020-05-13,0,TUN
138173,141293,Tunisia,2020-05-14,0,TUN
138174,141294,Tunisia,2020-05-15,0,TUN
138175,141295,Tunisia,2020-05-16,0,TUN
138176,141296,Tunisia,2020-05-17,0,TUN
138177,141297,Tunisia,2020-05-18,0,TUN
138178,141298,Tunisia,2020-05-19,0,TUN
138179,141299,Tunisia,2020-05-20,0,TUN
138180,141300,Tunisia,2020-05-21,0,TUN
138181,141301,Tunisia,2020-05-22,0,TUN
138182,141302,Tunisia,2020-05-23,0,TUN
138183,141303,Tunisia,2020-05-24,0,TUN
138184,141304,Tunisia,2020-05-25,0,TUN
138185,141305,Tunisia,2020-05-26,0,TUN
138186,141306,Tunisia,2020-05-27,0,TUN
138187,141307,Tunisia,2020-05-28,0,TUN
138188,141308,Tunisia,2020-05-29,0,TUN
138189,141309,Tunisia,2020-05-30,0,TUN
138190,141310,Tunisia,2020-05-31,0,TUN
138191,141311,Tunisia,2020-06-01,0,TUN
138192,141312,Tunisia,2020-06-02,0,TUN
138193,141313,Tunisia,2020-06-03,0,TUN
138194,141314,Tunisia,2020-06-04,0,TUN
138195,141315,Tunisia,2020-06-05,0,TUN
138196,141316,Tunisia,2020-06-06,0,TUN
138197,141317,Tunisia,2020-06-07,0,TUN
138198,141318,Tunisia,2020-06-08,0,TUN
138199,141319,Tunisia,2020-06-09,0,TUN
138200,141320,Tunisia,2020-06-10,0,TUN
138201,141321,Tunisia,2020-06-11,0,TUN
138202,141322,Tunisia,2020-06-12,0,TUN
138203,141323,Tunisia,2020-06-13,0,TUN
138204,141324,Tunisia,2020-06-14,0,TUN
138205,141325,Tunisia,2020-06-15,0,TUN
138206,141326,Tunisia,2020-06-16,0,TUN
138207,141327,Tunisia,2020-06-17,0,TUN
138208,141328,Tunisia,2020-06-18,0,TUN
138209,141329,Tunisia,2020-06-19,0,TUN
138210,141330,Tunisia,2020-06-20,0,TUN
138211,141331,Tunisia,2020-06-21,0,TUN
138212,141332,Tunisia,2020-06-22,0,TUN
138213,141333,Tunisia,2020-06-23,0,TUN
138214,141334,Tunisia,2020-06-24,0,TUN
138215,141335,Tunisia,2020-06-25,0,TUN
138216,141336,Tunisia,2020-06-26,0,TUN
138217,141337,Tunisia,2020-06-27,0,TUN
138218,141338,Tunisia,2020-06-28,0,TUN
138219,141339,Tunisia,2020-06-29,0,TUN
138220,141340,Tunisia,2020-06-30,0,TUN
138221,141341,Tunisia,2020-07-01,0,TUN
138222,141342,Tunisia,2020-07-02,0,TUN
138223,141343,Tunisia,2020-07-03,0,TUN
138224,141344,Tunisia,2020-07-04,0,TUN
138225,141345,Tunisia,2020-07-05,0,TUN
138226,141346,Tunisia,2020-07-06,0,TUN
138227,141347,Tunisia,2020-07-07,0,TUN
138228,141348,Tunisia,2020-07-08,0,TUN
138229,141349,Tunisia,2020-07-09,0,TUN
138230,141350,Tunisia,2020-07-10,0,TUN
138231,141351,Tunisia,2020-07-11,0,TUN
138232,141352,Tunisia,2020-07-12,0,TUN
138233,141353,Tunisia,2020-07-13,0,TUN
138234,141354,Tunisia,2020-07-14,0,TUN
138235,141355,Tunisia,2020-07-15,0,TUN
138236,141356,Tunisia,2020-07-16,0,TUN
138237,141357,Tunisia,2020-07-17,0,TUN
138238,141358,Tunisia,2020-07-18,0,TUN
138239,141359,Tunisia,2020-07-19,0,TUN
138240,141360,Tunisia,2020-07-20,0,TUN
138241,141361,Tunisia,2020-07-21,0,TUN
138242,141362,Tunisia,2020-07-22,0,TUN
138243,141363,Tunisia,2020-07-23,0,TUN
138244,141364,Tunisia,2020-07-24,0,TUN
138245,141365,Tunisia,2020-07-25,0,TUN
138246,141366,Tunisia,2020-07-26,0,TUN
138247,141367,Tunisia,2020-07-27,0,TUN
138248,141368,Tunisia,2020-07-28,0,TUN
138249,141369,Tunisia,2020-07-29,0,TUN
138250,141370,Tunisia,2020-07-30,0,TUN
138251,141371,Tunisia,2020-07-31,0,TUN
138252,141372,Tunisia,2020-08-01,0,TUN
138253,141373,Tunisia,2020-08-02,0,TUN
138254,141374,Tunisia,2020-08-03,0,TUN
138255,141375,Tunisia,2020-08-04,0,TUN
138256,141376,Tunisia,2020-08-05,0,TUN
138257,141377,Tunisia,2020-08-06,0,TUN
138258,141378,Tunisia,2020-08-07,0,TUN
138259,141379,Tunisia,2020-08-08,0,TUN
138260,141380,Tunisia,2020-08-09,0,TUN
138261,141381,Tunisia,2020-08-10,0,TUN
138262,141382,Tunisia,2020-08-11,0,TUN
138263,141383,Tunisia,2020-08-12,0,TUN
138264,141384,Tunisia,2020-08-13,0,TUN
138265,141385,Tunisia,2020-08-14,0,TUN
138266,141386,Tunisia,2020-08-15,0,TUN
138267,141387,Tunisia,2020-08-16,0,TUN
138268,141388,Tunisia,2020-08-17,0,TUN
138269,141389,Tunisia,2020-08-18,0,TUN
138270,141390,Tunisia,2020-08-19,0,TUN
138271,141391,Tunisia,2020-08-20,0,TUN
138272,141392,Tunisia,2020-08-21,0,TUN
138273,141393,Tunisia,2020-08-22,0,TUN
138274,141394,Tunisia,2020-08-23,0,TUN
138275,141395,Tunisia,2020-08-24,0,TUN
138276,141396,Tunisia,2020-08-25,0,TUN
138277,141397,Tunisia,2020-08-26,0,TUN
138278,141398,Tunisia,2020-08-27,0,TUN
138279,141399,Tunisia,2020-08-28,0,TUN
138280,141400,Tunisia,2020-08-29,0,TUN
138281,141401,Tunisia,2020-08-30,0,TUN
138282,141402,Tunisia,2020-08-31,0,TUN
138283,141403,Tunisia,2020-09-01,0,TUN
138284,141404,Tunisia,2020-09-02,0,TUN
138285,141405,Tunisia,2020-09-03,0,TUN
138286,141406,Tunisia,2020-09-04,0,TUN
138287,141407,Tunisia,2020-09-05,0,TUN
138288,141408,Tunisia,2020-09-06,0,TUN
138289,141409,Tunisia,2020-09-07,0,TUN
138290,141410,Tunisia,2020-09-08,0,TUN
138291,141411,Tunisia,2020-09-09,0,TUN
138292,141412,Tunisia,2020-09-10,0,TUN
138293,141413,Tunisia,2020-09-11,0,TUN
138294,141414,Tunisia,2020-09-12,0,TUN
138295,141415,Tunisia,2020-09-13,0,TUN
138296,141416,Tunisia,2020-09-14,0,TUN
138297,141417,Tunisia,2020-09-15,0,TUN
138298,141418,Tunisia,2020-09-16,0,TUN
138299,141419,Tunisia,2020-09-17,0,TUN
138300,141420,Tunisia,2020-09-18,0,TUN
138301,141421,Tunisia,2020-09-19,0,TUN
138302,141422,Tunisia,2020-09-20,0,TUN
138303,141423,Tunisia,2020-09-21,0,TUN
138304,141424,Tunisia,2020-09-22,0,TUN
138305,141425,Tunisia,2020-09-23,0,TUN
138306,141426,Tunisia,2020-09-24,0,TUN
138307,141427,Tunisia,2020-09-25,0,TUN
138308,141428,Tunisia,2020-09-26,0,TUN
138309,141429,Tunisia,2020-09-27,0,TUN
138310,141430,Tunisia,2020-09-28,0,TUN
138311,141431,Tunisia,2020-09-29,0,TUN
138312,141432,Tunisia,2020-09-30,0,TUN
138313,141433,Tunisia,2020-10-01,0,TUN
138314,141434,Tunisia,2020-10-02,0,TUN
138315,141435,Tunisia,2020-10-03,0,TUN
138316,141436,Tunisia,2020-10-04,0,TUN
138317,141437,Tunisia,2020-10-05,0,TUN
138318,141438,Tunisia,2020-10-06,0,TUN
138319,141439,Tunisia,2020-10-07,0,TUN
138320,141440,Tunisia,2020-10-08,0,TUN
138321,141441,Tunisia,2020-10-09,0,TUN
138322,141442,Tunisia,2020-10-10,0,TUN
138323,141443,Tunisia,2020-10-11,0,TUN
138324,141444,Tunisia,2020-10-12,0,TUN
138325,141445,Tunisia,2020-10-13,0,TUN
138326,141446,Tunisia,2020-10-14,0,TUN
138327,141447,Tunisia,2020-10-15,0,TUN
138328,141448,Tunisia,2020-10-16,0,TUN
138329,141449,Tunisia,2020-10-17,0,TUN
138330,141450,Tunisia,2020-10-18,0,TUN
138331,141451,Tunisia,2020-10-19,0,TUN
138332,141452,Tunisia,2020-10-20,0,TUN
138333,141453,Tunisia,2020-10-21,0,TUN
138334,141454,Tunisia,2020-10-22,0,TUN
138335,141455,Tunisia,2020-10-23,0,TUN
138336,141456,Tunisia,2020-10-24,0,TUN
138337,141457,Tunisia,2020-10-25,0,TUN
138338,141458,Tunisia,2020-10-26,0,TUN
138339,141459,Tunisia,2020-10-27,0,TUN
138340,141460,Tunisia,2020-10-28,2,TUN
138341,141461,Tunisia,2020-10-29,2,TUN
138342,141462,Tunisia,2020-10-30,2,TUN
138343,141463,Tunisia,2020-10-31,2,TUN
138344,141464,Tunisia,2020-11-01,2,TUN
138345,141465,Tunisia,2020-11-02,2,TUN
138346,141466,Tunisia,2020-11-03,2,TUN
138347,141467,Tunisia,2020-11-04,2,TUN
138348,141468,Tunisia,2020-11-05,1,TUN
138349,141469,Tunisia,2020-11-06,1,TUN
138350,141470,Tunisia,2020-11-07,1,TUN
138351,141471,Tunisia,2020-11-08,1,TUN
138352,141472,Tunisia,2020-11-09,1,TUN
138353,141473,Tunisia,2020-11-10,1,TUN
138354,141474,Tunisia,2020-11-11,1,TUN
138355,141475,Tunisia,2020-11-12,1,TUN
138356,141476,Tunisia,2020-11-13,1,TUN
138357,141477,Tunisia,2020-11-14,1,TUN
138358,141478,Tunisia,2020-11-15,1,TUN
138359,141479,Tunisia,2020-11-16,1,TUN
138360,141480,Tunisia,2020-11-17,4,TUN
138361,141481,Tunisia,2020-11-18,4,TUN
138362,141482,Tunisia,2020-11-19,4,TUN
138363,141483,Tunisia,2020-11-20,4,TUN
138364,141484,Tunisia,2020-11-21,4,TUN
138365,141485,Tunisia,2020-11-22,4,TUN
138366,141486,Tunisia,2020-11-23,4,TUN
138367,141487,Tunisia,2020-11-24,4,TUN
138368,141488,Tunisia,2020-11-25,4,TUN
138369,141489,Tunisia,2020-11-26,4,TUN
138370,141490,Tunisia,2020-11-27,4,TUN
138371,141491,Tunisia,2020-11-28,4,TUN
138372,141492,Tunisia,2020-11-29,4,TUN
138373,141493,Tunisia,2020-11-30,4,TUN
138374,141494,Tunisia,2020-12-01,4,TUN
138840,141960,Turkey,2020-01-22,0,TUR
138841,141961,Turkey,2020-01-23,0,TUR
138842,141962,Turkey,2020-01-24,0,TUR
138843,141963,Turkey,2020-01-25,0,TUR
138844,141964,Turkey,2020-01-26,0,TUR
138845,141965,Turkey,2020-01-27,0,TUR
138846,141966,Turkey,2020-01-28,0,TUR
138847,141967,Turkey,2020-01-29,0,TUR
138848,141968,Turkey,2020-01-30,0,TUR
138849,141969,Turkey,2020-01-31,0,TUR
138850,141970,Turkey,2020-02-01,0,TUR
138851,141971,Turkey,2020-02-02,0,TUR
138852,141972,Turkey,2020-02-03,0,TUR
138853,141973,Turkey,2020-02-04,0,TUR
138854,141974,Turkey,2020-02-05,0,TUR
138855,141975,Turkey,2020-02-06,0,TUR
138856,141976,Turkey,2020-02-07,0,TUR
138857,141977,Turkey,2020-02-08,0,TUR
138858,141978,Turkey,2020-02-09,0,TUR
138859,141979,Turkey,2020-02-10,0,TUR
138860,141980,Turkey,2020-02-11,0,TUR
138861,141981,Turkey,2020-02-12,0,TUR
138862,141982,Turkey,2020-02-13,0,TUR
138863,141983,Turkey,2020-02-14,0,TUR
138864,141984,Turkey,2020-02-15,0,TUR
138865,141985,Turkey,2020-02-16,0,TUR
138866,141986,Turkey,2020-02-17,0,TUR
138867,141987,Turkey,2020-02-18,0,TUR
138868,141988,Turkey,2020-02-19,0,TUR
138869,141989,Turkey,2020-02-20,0,TUR
138870,141990,Turkey,2020-02-21,0,TUR
138871,141991,Turkey,2020-02-22,0,TUR
138872,141992,Turkey,2020-02-23,0,TUR
138873,141993,Turkey,2020-02-24,0,TUR
138874,141994,Turkey,2020-02-25,0,TUR
138875,141995,Turkey,2020-02-26,0,TUR
138876,141996,Turkey,2020-02-27,0,TUR
138877,141997,Turkey,2020-02-28,0,TUR
138878,141998,Turkey,2020-02-29,0,TUR
138879,141999,Turkey,2020-03-01,0,TUR
138880,142000,Turkey,2020-03-02,0,TUR
138881,142001,Turkey,2020-03-03,0,TUR
138882,142002,Turkey,2020-03-04,0,TUR
138883,142003,Turkey,2020-03-05,0,TUR
138884,142004,Turkey,2020-03-06,0,TUR
138885,142005,Turkey,2020-03-07,0,TUR
138886,142006,Turkey,2020-03-08,0,TUR
138887,142007,Turkey,2020-03-09,0,TUR
138888,142008,Turkey,2020-03-10,0,TUR
138889,142009,Turkey,2020-03-11,0,TUR
138890,142010,Turkey,2020-03-12,0,TUR
138891,142011,Turkey,2020-03-13,0,TUR
138892,142012,Turkey,2020-03-14,1,TUR
138893,142013,Turkey,2020-03-15,1,TUR
138894,142014,Turkey,2020-03-16,1,TUR
138895,142015,Turkey,2020-03-17,1,TUR
138896,142016,Turkey,2020-03-18,1,TUR
138897,142017,Turkey,2020-03-19,2,TUR
138898,142018,Turkey,2020-03-20,2,TUR
138899,142019,Turkey,2020-03-21,2,TUR
138900,142020,Turkey,2020-03-22,2,TUR
138901,142021,Turkey,2020-03-23,2,TUR
138902,142022,Turkey,2020-03-24,2,TUR
138903,142023,Turkey,2020-03-25,2,TUR
138904,142024,Turkey,2020-03-26,3,TUR
138905,142025,Turkey,2020-03-27,3,TUR
138906,142026,Turkey,2020-03-28,5,TUR
138907,142027,Turkey,2020-03-29,5,TUR
138908,142028,Turkey,2020-03-30,5,TUR
138909,142029,Turkey,2020-03-31,6,TUR
138910,142030,Turkey,2020-04-01,6,TUR
138911,142031,Turkey,2020-04-02,6,TUR
138912,142032,Turkey,2020-04-03,6,TUR
138913,142033,Turkey,2020-04-04,6,TUR
138914,142034,Turkey,2020-04-05,6,TUR
138915,142035,Turkey,2020-04-06,6,TUR
138916,142036,Turkey,2020-04-07,6,TUR
138917,142037,Turkey,2020-04-08,6,TUR
138918,142038,Turkey,2020-04-09,7,TUR
138919,142039,Turkey,2020-04-10,7,TUR
138920,142040,Turkey,2020-04-11,7,TUR
138921,142041,Turkey,2020-04-12,7,TUR
138922,142042,Turkey,2020-04-13,7,TUR
138923,142043,Turkey,2020-04-14,7,TUR
138924,142044,Turkey,2020-04-15,7,TUR
138925,142045,Turkey,2020-04-16,7,TUR
138926,142046,Turkey,2020-04-17,7,TUR
138927,142047,Turkey,2020-04-18,7,TUR
138928,142048,Turkey,2020-04-19,7,TUR
138929,142049,Turkey,2020-04-20,7,TUR
138930,142050,Turkey,2020-04-21,7,TUR
138931,142051,Turkey,2020-04-22,7,TUR
138932,142052,Turkey,2020-04-23,7,TUR
138933,142053,Turkey,2020-04-24,7,TUR
138934,142054,Turkey,2020-04-25,7,TUR
138935,142055,Turkey,2020-04-26,7,TUR
138936,142056,Turkey,2020-04-27,7,TUR
138937,142057,Turkey,2020-04-28,7,TUR
138938,142058,Turkey,2020-04-29,8,TUR
138939,142059,Turkey,2020-04-30,8,TUR
138940,142060,Turkey,2020-05-01,8,TUR
138941,142061,Turkey,2020-05-02,8,TUR
138942,142062,Turkey,2020-05-03,8,TUR
138943,142063,Turkey,2020-05-04,8,TUR
138944,142064,Turkey,2020-05-05,8,TUR
138945,142065,Turkey,2020-05-06,8,TUR
138946,142066,Turkey,2020-05-07,8,TUR
138947,142067,Turkey,2020-05-08,8,TUR
138948,142068,Turkey,2020-05-09,8,TUR
138949,142069,Turkey,2020-05-10,8,TUR
138950,142070,Turkey,2020-05-11,8,TUR
138951,142071,Turkey,2020-05-12,9,TUR
138952,142072,Turkey,2020-05-13,15,TUR
138953,142073,Turkey,2020-05-14,20,TUR
138954,142074,Turkey,2020-05-15,29,TUR
138955,142075,Turkey,2020-05-16,40,TUR
138956,142076,Turkey,2020-05-17,62,TUR
138957,142077,Turkey,2020-05-18,81,TUR
138958,142078,Turkey,2020-05-19,131,TUR
138959,142079,Turkey,2020-05-20,141,TUR
138960,142080,Turkey,2020-05-21,173,TUR
138961,142081,Turkey,2020-05-22,200,TUR
138962,142082,Turkey,2020-05-23,227,TUR
138963,142083,Turkey,2020-05-24,237,TUR
138964,142084,Turkey,2020-05-25,262,TUR
138965,142085,Turkey,2020-05-26,268,TUR
138966,142086,Turkey,2020-05-27,292,TUR
138967,142087,Turkey,2020-05-28,346,TUR
138968,142088,Turkey,2020-05-29,423,TUR
138969,142089,Turkey,2020-05-30,483,TUR
138970,142090,Turkey,2020-05-31,530,TUR
138971,142091,Turkey,2020-06-01,588,TUR
138972,142092,Turkey,2020-06-02,668,TUR
138973,142093,Turkey,2020-06-03,745,TUR
138974,142094,Turkey,2020-06-04,784,TUR
138975,142095,Turkey,2020-06-05,883,TUR
138976,142096,Turkey,2020-06-06,947,TUR
